paleoData_TSid,datasetName,archiveType,geo_meanLon,geo_meanLat,geo_siteName,pub1_dataUrl,resolution
NAm_2733,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2734,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2735,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2736,,tree,-106.3,25.1,Cienega de Nuestra Senora de Guadalupe,,1
NAm_2739,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2740,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2741,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2742,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2744,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2745,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2746,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2747,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2751,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2752,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2753,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2754,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2756,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2757,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2758,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_2759,,tree,-112.5,45.8,Highland Fire Outlook,doi.org,1
NAm_277,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2773,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2774,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2775,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2776,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2777,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2778,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2779,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_278,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2780,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2781,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2782,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2783,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2784,,tree,-111.3,45.3,Yellow Mountain Ridge,,1
NAm_2785,,tree,-114.3,45.9,Baker Lake,,1
NAm_2786,,tree,-114.3,45.9,Baker Lake,,1
NAm_2787,,tree,-114.3,45.9,Baker Lake,,1
NAm_2788,,tree,-114.3,45.9,Baker Lake,,1
NAm_2789,,tree,-114.3,45.9,Baker Lake,,1
NAm_279,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2790,,tree,-114.3,45.9,Baker Lake,,1
NAm_2791,,tree,-114.3,45.9,Baker Lake,,1
NAm_2792,,tree,-114.3,45.9,Baker Lake,,1
NAm_2793,,tree,-114.3,45.9,Baker Lake,,1
NAm_2794,,tree,-114.3,45.9,Baker Lake,,1
NAm_2795,,tree,-114.3,45.9,Baker Lake,,1
NAm_2796,,tree,-114.3,45.9,Baker Lake,,1
NAm_2797,,tree,-114.3,45.9,Baker Lake,,1
NAm_2798,,tree,-114.3,45.9,Baker Lake,,1
NAm_2799,,tree,-114.3,45.9,Baker Lake,,1
NAm_280,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2800,,tree,-114.3,45.9,Baker Lake,,1
NAm_2801,,tree,-114.3,45.9,Baker Lake,,1
NAm_2802,,tree,-114.3,45.9,Baker Lake,,1
NAm_2804,,tree,-114.3,45.9,Baker Lake,,1
NAm_2805,,tree,-114.3,45.9,Baker Lake,,1
NAm_2806,,tree,-114.3,45.9,Baker Lake,,1
NAm_2807,,tree,-114.3,45.9,Baker Lake,,1
NAm_2808,,tree,-114.3,45.9,Baker Lake,,1
NAm_2809,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_281,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2810,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2811,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2812,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2813,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2814,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2815,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2816,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2817,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2818,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2819,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_282,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2820,,tree,-113.2,46.3,Flint Creek Range,,1
NAm_2823,,tree,-113.4,46,Pintlers,doi.org,1
NAm_2824,,tree,-113.4,46,Pintlers,doi.org,1
NAm_2825,,tree,-113.4,46,Pintlers,doi.org,1
NAm_2826,,tree,-113.4,46,Pintlers,doi.org,1
NAm_2828,,tree,-113.4,46,Pintlers,doi.org,1
NAm_2829,,tree,-113.4,46,Pintlers,doi.org,1
NAm_283,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2830,,tree,-113.4,46,Pintlers,doi.org,1
NAm_2831,,tree,-113.4,46,Pintlers,doi.org,1
NAm_2833,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2834,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2835,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2836,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2837,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2838,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2839,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_284,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2840,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2841,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2842,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2843,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2844,,tree,-113.4,46,Pintlers Two,doi.org,1
NAm_2845,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2846,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2847,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2848,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2849,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_285,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_2850,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2851,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2852,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2853,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2854,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2855,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_2856,,tree,-114,49,Rowe Lakes,doi.org,1
NAm_286,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_287,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_288,,tree,-162.2,65.2,Windy Ridge Alaska,,1
NAm_289,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_290,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_291,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_292,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_293,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_294,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_295,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_296,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_297,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_298,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_299,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_300,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3001,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3002,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3003,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3004,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3005,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3006,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3007,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3008,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3009,,tree,-115.5,40.2,Pearl Peak,,1
NAm_301,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3010,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3011,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3012,,tree,-115.5,40.2,Pearl Peak,,1
NAm_3013,,tree,-114.2,38.5,Mount Washington,,1
NAm_3014,,tree,-114.2,38.5,Mount Washington,,1
NAm_3015,,tree,-114.2,38.5,Mount Washington,,1
NAm_3016,,tree,-114.2,38.5,Mount Washington,,1
NAm_3017,,tree,-114.2,38.5,Mount Washington,,1
NAm_3018,,tree,-114.2,38.5,Mount Washington,,1
NAm_3019,,tree,-114.2,38.5,Mount Washington,,1
NAm_302,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3020,,tree,-114.2,38.5,Mount Washington,,1
NAm_3021,,tree,-114.2,38.5,Mount Washington,,1
NAm_3022,,tree,-114.2,38.5,Mount Washington,,1
NAm_3023,,tree,-114.2,38.5,Mount Washington,,1
NAm_3024,,tree,-114.2,38.5,Mount Washington,,1
NAm_303,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_304,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_305,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_306,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_307,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_308,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3085,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3086,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3087,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3088,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3089,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_309,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3090,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3091,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3092,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3093,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3094,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3095,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3096,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3097,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3098,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3099,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_310,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3100,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3101,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3102,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3103,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3104,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3105,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3106,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3107,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_3108,,tree,-122.2,43,Crater Lake NE,doi.org,1
NAm_311,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3111,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3112,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3113,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3114,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3116,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3117,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3118,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3119,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_312,,tree,-143.1,62.4,Nabesna Mine,,1
NAm_3123,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3124,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3125,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3126,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3128,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3129,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3130,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3131,,tree,-121.7,45.3,Barlow Pass   am Mt.Hood,doi.org,1
NAm_3181,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3182,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3183,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3184,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3185,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3186,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3187,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3188,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3189,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3190,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3191,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3192,,tree,-114.4,49.3,Tamarack Bowl,,1
NAm_3229,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3230,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3231,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3232,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3233,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3234,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3236,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3237,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3238,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3239,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3241,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3242,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3243,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3244,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3245,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3246,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3248,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3249,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3250,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3251,,tree,-113.9,37.6,Ceader Breaks,doi.org,1
NAm_3277,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3278,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3279,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3280,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3281,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3282,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3283,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3284,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3285,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3286,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3287,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3288,,tree,-114.5,49.8,Vicary Mine,,1
NAm_3351,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3352,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3353,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3354,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3356,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3357,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3358,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3359,,tree,-121.3,47.3,Granite Mountain,,1
NAm_3375,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3376,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3377,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3378,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3380,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3381,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3382,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3383,,tree,-120.3,48.3,Scatter Lake,,1
NAm_3385,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3386,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3387,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3388,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3389,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3390,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3391,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3392,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3393,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3394,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3395,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3396,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3397,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3399,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3400,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3401,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3402,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3404,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3405,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3406,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3407,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3408,,tree,-120.7,48.7,Harts Pass N1,,1
NAm_3409,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3410,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3411,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3412,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3413,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3414,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3416,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3417,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3418,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3419,,tree,-120.7,48.7,Harts Pass N2,,1
NAm_3421,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3422,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3423,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3424,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3425,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3426,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3428,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3429,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3430,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3431,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3433,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3434,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3435,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3436,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3437,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3438,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3440,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3441,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3442,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3443,,tree,-122.2,46.2,Mt. St. Helens,doi.org,1
NAm_3469,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3470,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3471,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3472,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3473,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3474,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3476,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3477,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3478,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3479,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3480,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3481,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3482,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3483,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3484,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3485,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3486,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3488,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3489,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3490,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3491,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3492,,tree,-118.3,48.7,Sherman Creek Pass,doi.org,1
NAm_3517,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3518,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3519,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3520,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3521,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3522,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3524,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3525,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3526,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3527,,tree,-123.8,47.9,Hoh Lake High,,1
NAm_3555,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3556,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3557,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3558,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3560,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3561,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3562,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3563,,tree,-121.5,46.2,Mount Adams Low,,1
NAm_3589,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3590,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3591,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3592,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3593,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3594,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3596,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3597,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3598,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3599,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3601,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3602,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3603,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3604,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3605,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3606,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3608,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3609,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_361,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3610,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3611,,tree,-107.1,44.2,Powder River Pass,doi.org,1
NAm_3615,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3616,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3617,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3618,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_362,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3620,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3621,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3622,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3623,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3627,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3628,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3629,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_363,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3630,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3632,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3633,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3634,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3635,,tree,-107.7,41.3,Medicine Bow Peak,doi.org,1
NAm_3639,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_364,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3640,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3641,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3642,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3644,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3645,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3646,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3647,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_365,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3651,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3652,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3653,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3654,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3656,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3657,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
