# Clipperton Atoll monthly Sr/Ca, 1874-1994
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Clipperton4b.Wu.2014.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Clipperton4b.Wu.2014.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/17380
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Clipperton Atoll monthly Sr/Ca, 1874-1994
#------------------
# Investigators
#     Investigators: Wu
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Wu, Henry C.;Moreau, Mélanie;Linsley, Braddock K.;Schrag, Daniel P.;Corrège, Thierry
#     Published_Date_or_Year: 2014
#     Published_Title: Investigation of sea surface temperature changes from replicated coral Sr/Ca variations in the eastern equatorial Pacific (Clipperton Atoll) since 1874
#     Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
#     Volume: 412
#     Edition: 
#     Issue: 
#     Pages: 208-222
#     Report: 
#     DOI: 10.1016/j.palaeo.2014.07.039
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Clipperton
#     Location: 
#     Country: 
#     Northernmost_Latitude: 10.2773
#     Southernmost_Latitude: 10.2773
#     Easternmost_Longitude: -109.2131
#     Westernmost_Longitude: -109.2131
#     Elevation: -13
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1894.04167
#     Most_Recent_Year: 1993.95833267
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites,Porites lobata
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##Sr_Ca	,,,mmol/mol, N/A (subannually resolved), coral, ,,, ; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           Sr_Ca	
1950.62500107	9.18500743	
1950.54166774	9.1899704	
1950.45833441	9.15998539	
1950.37500108	9.13000039	
1950.29166775	9.20510374	
1950.20833442	9.27002983	
1950.12500109	9.27495515	
1950.04166776	9.26012453	
1949.95833443	9.29135891	
1949.8750011	9.2797761	
1949.79166777	9.20481359	
1949.70833444	9.20503723	
1949.62500111	9.21622214	
1949.54166778	9.19748151	
1949.45833445	9.18624696	
1949.37500112	9.18000008	
1949.29166779	9.24510369	
1949.20833446	9.2900696	
1949.12500113	9.29489537	
1949.0416678	9.35982568	
1948.95833447	9.31609755	
1948.87500114	9.27236941	
1948.79166781	9.22864128	
1948.70833448	9.24004963	
1948.62500115	9.24614787	
1948.54166782	9.17743224	
1948.45833449	9.15	
1948.37500116	9.15	
1948.29166783	9.21013818	
1948.2083345	9.24013916	
1948.12500117	9.22020922	
1948.04166784	9.2799004	
1947.95833451	9.2549129	
1947.87500118	9.2349627	
1947.79166785	9.22246894	
1947.70833452	9.19995038	
1947.62500119	9.17496288	
1947.54166786	9.14997537	
1947.45833453	9.13624697	
1947.3750012	9.13000009	
1947.29166787	9.177537	
1947.20833454	9.25024844	
1947.12500121	9.32261207	
1947.04166788	9.41985062	
1946.95833455	9.38236948	
1946.87500122	9.31977621	
1946.79166789	9.26244404	
1946.70833456	9.24010417	
1946.62500123	9.29257778	
1946.5416679	9.30499261	
1946.45833457	9.27496341	
1946.37500124	9.20000112	
1946.29166791	9.22502465	
1946.20833458	9.26512419	
1946.12500125	9.32768675	
1946.04166792	9.3100697	
1945.95833459	9.3275609	
1945.87500126	9.27731708	
1945.79166793	9.22864121	
1945.7083346	9.23508679	
1945.62500127	9.24118521	
1945.54166794	9.20247424	
1945.45833461	9.17372867	
1945.37500128	9.13000067	
1945.29166795	9.15007885	
1945.20833462	9.23003973	
1945.12500129	9.25	
1945.04166796	9.24996515	
1944.95833463	9.24121955	
1944.8750013	9.24	
1944.79166797	9.21491299	
1944.70833464	9.23010412	
1944.62500131	9.23742227	
1944.54166798	9.19247426	
1944.45833465	9.16749148	
1944.37500132	9.15000028	
1944.29166799	9.17251231	
1944.20833466	9.22019861	
1944.12500133	9.28261201	
1944.041668	9.31992036	
1943.95833467	9.29982589	
1943.87500134	9.24997018	
1943.79166801	9.24	
1943.70833468	9.24	
1943.62500135	9.23998517	
1943.54166802	9.23001967	
1943.45833469	9.24995649	
1943.37500136	9.16000147	
1943.29166803	9.19998031	
1943.2083347	9.18013899	
1943.12500137	9.25002987	
1943.04166804	9.25982581	
1942.95833471	9.21609781	
1942.87500138	9.21752612	
1942.79166805	9.22	
1942.70833472	9.20996531	
1942.62500139	9.19623705	
1942.54166806	9.18498285	
1942.45833473	9.17	
1942.3750014	9.17	
1942.29166807	9.23999016	
1942.20833474	9.22998015	
1942.12500141	9.2201493	
1942.04166808	9.27	
1941.95833475	9.27	
1941.87500142	9.24488819	
1941.79166809	9.1696273	
1941.70833476	9.02028242	
1941.62500143	9.16271077	
1941.5416681	9.21	
1941.45833477	9.21751092	
1941.37500144	9.23999961	
1941.29166811	9.06021641	
1941.20833478	9.22980154	
1941.12500145	9.18023885	
1941.04166812	9.24990049	
1940.95833479	9.22491298	
1940.87500146	9.19995529	
1940.79166813	9.18496278	
1940.7083348	9.16999009	
1940.62500147	9.16499259	
1940.54166814	9.15997055	
1940.45833481	9.12998554	
1940.37500148	9.10000053	
1940.29166815	9.16998034	
1940.20833482	9.17007937	
1940.12500149	9.2100597	
1940.04166816	9.21995025	
1939.95833483	9.2074565	
1939.8750015	9.18992549	
1939.79166817	9.16493798	
1939.70833484	9.14997524	
1939.62500151	9.14	
1939.54166818	9.14	
1939.45833485	9.12874097	
1939.37500152	9.11000034	
1939.29166819	9.19753685	
1939.20833486	9.22	
1939.12500153	9.24261192	
1939.0416682	9.25	
1938.95833487	9.25	
1938.87500154	9.23493295	
1938.79166821	9.21244413	
1938.70833488	9.18997029	
1938.62500155	9.17497784	
1938.54166822	9.15998529	
1938.45833489	9.14749637	
1938.37500156	9.14000014	
1938.29166823	9.18004911	
1938.2083349	9.23007933	
1938.12500157	9.27020889	
1938.04166824	9.33996021	
1937.95833491	9.32993041	
1937.87500158	9.30982123	
1937.79166825	9.25009919	
1937.70833492	9.2899604	
1937.62500159	9.26992599	
1937.54166826	9.21993137	
1937.45833493	9.14999519	
1937.3750016	9.14000019	
1937.29166827	9.21753682	
1937.20833494	9.2701487	
1937.12500161	9.28492541	
1937.04166828	9.28	
1936.95833495	9.28	
1936.87500162	9.28002979	
1936.79166829	9.29002479	
1936.70833496	9.29989113	
1936.62500163	9.24491862	
1936.5416683	9.1899755	
1936.45833497	9.164988	
1936.37500164	9.14000049	
1936.29166831	9.19496566	
1936.20833498	9.20013875	
1936.12500165	9.25276103	
1936.04166832	9.31992044	
1935.95833499	9.29986086	
1935.87500166	9.25988086	
1935.79166833	9.22012394	
1935.708335	9.27003958	
1935.62500167	9.28997042	
1935.54166834	9.26995103	
1935.45833501	9.21998081	
1935.37500168	9.18000081	
1935.29166835	9.24008827	
1935.20833502	9.26495541	
1935.12500169	9.25973156	
1935.04166836	9.28995525	
1934.95833503	9.27871086	
1934.8750017	9.26746646	
1934.79166837	9.25496278	
1934.70833504	9.23997032	
1934.62500171	9.22497786	
1934.54166838	9.2074817	
1934.45833505	9.18874104	
1934.37500172	9.17000039	
1934.29166839	9.19502451	
1934.20833506	9.2250743	
1934.12500173	9.24753728	
1934.0416684	9.31980114	
1933.95833507	9.27745653	
1933.87500174	9.27503722	
1933.79166841	9.28	
1933.70833508	9.24997527	
1933.62500175	9.23748152	
1933.54166842	9.21997554	
1933.45833509	9.19498803	
1933.37500176	9.18000026	
1933.29166843	9.19004899	
1933.2083351	9.23998019	
1933.12500177	9.22991055	
1933.04166844	9.1999652	
1932.95833511	9.1912196	
1932.87500178	9.17494785	
1932.79166845	9.18881511	
1932.70833512	9.18996539	
1932.62500179	9.1837629	
1932.54166846	9.18749147	
1932.45833513	9.17498316	
1932.3750018	9.14000076	
1932.29166847	9.18501469	
1932.20833514	9.21017823	
1932.12500181	9.25991056	
1932.04166848	9.28975646	
1931.95833515	9.22853725	
1931.87500182	9.18236964	
1931.79166849	9.1888151	
1931.70833516	9.2100346	
1931.62500183	9.1974226	
1931.5416685	9.14745736	
1931.45833517	9.10749159	
1931.37500184	9.09000039	
1931.29166851	9.14009789	
1931.20833518	9.21507424	
1931.12500185	9.26014904	
1931.04166852	9.26	
1930.95833519	9.24968703	
1930.87500186	9.18	
1930.79166853	9.19133373	
1930.7083352	9.21	
1930.62500187	9.22253313	
1930.54166854	9.18493425	
1930.45833521	9.16124465	
1930.37500188	9.14000051	
1930.29166855	9.17502446	
1930.20833522	9.20004948	
1930.12500189	9.24014902	
1930.04166856	9.23006957	
1929.95833523	9.24756077	
1929.8750019	9.22742181	
1929.79166857	9.18236986	
1929.70833524	9.15498271	
1929.62500191	9.15376289	
1929.54166858	9.17254259	
1929.45833525	9.20247481	
1929.37500192	9.15000121	
1929.29166859	9.21005867	
1929.20833526	9.25005937	
1929.12500193	9.28008939	
1929.0416686	9.30982113	
1928.95833527	9.26484356	
1928.87500194	9.23253351	
1928.79166861	9.2286663	
1928.70833528	9.23511113	
1928.62500195	9.25373345	
1928.54166862	9.25	
1928.45833529	9.19746795	
1928.37500196	9.17000053	
1928.29166863	9.2100391	
1928.2083353	9.25007914	
1928.12500197	9.29002979	
1928.04166864	9.29988077	
1927.95833531	9.27010424	
1927.87500198	9.29991076	
1927.79166865	9.269901	
1927.70833532	9.22992099	
1927.62500199	9.19007377	
1927.54166866	9.24001951	
1927.45833533	9.25998097	
1927.375002	9.22000096	
1927.29166867	9.23251221	
1927.20833534	9.23497528	
1927.12500201	9.26768618	
1927.04166868	9.31988078	
1926.95833535	9.28993052	
1926.87500202	9.26997026	
1926.79166869	9.25992577	
1926.70833536	9.23003949	
1926.62500203	9.24992625	
1926.5416687	9.2	
1926.45833537	9.19999525	
1926.37500204	9.19000024	
1926.29166871	9.22004882	
1926.20833538	9.27	
1926.12500205	9.27008935	
1926.04166872	9.3000447	
1925.95833539	9.30613272	
1925.87500206	9.26479907	
1925.79166873	9.21622212	
1925.7083354	9.22506663	
1925.62500207	9.22120039	
1925.54166874	9.22502186	
1925.45833541	9.1949787	
1925.37500208	9.15000112	
1925.29166875	9.22504392	
1925.20833542	9.34008896	
1925.12500209	9.30486599	
1925.04166876	9.33990068	
1924.95833543	9.31491317	
1924.8750021	9.28988107	
1924.79166877	9.24990106	
1924.70833544	9.20997039	
1924.62500211	9.19497789	
1924.54166878	9.17998539	
1924.45833545	9.16499288	
1924.37500212	9.15000038	
1924.29166879	9.24011706	
1924.20833546	9.31980235	
1924.12500213	9.26005955	
1924.0416688	9.33	
1923.95833547	9.33	
1923.87500214	9.31488852	
1923.79166881	9.27740726	
1923.70833548	9.24995067	
1923.62500215	9.22874079	
1923.54166882	9.22249391	
1923.45833549	9.20498815	
1923.37500216	9.18000065	
1923.29166883	9.28	
1923.2083355	9.29988144	
1923.12500217	9.23982138	
1923.04166884	9.29	
1922.95833551	9.29	
1922.87500218	9.26985138	
1922.79166885	9.21987637	
1922.70833552	9.22002466	
1922.62500219	9.22874079	
1922.54166886	9.22249392	
1922.45833553	9.18622337	
1922.3750022	9.13000148	
1922.29166887	9.22006822	
1922.20833554	9.27510371	
1922.12500221	9.25765626	
1922.04166888	9.32995532	
1921.95833555	9.31871093	
1921.87500222	9.30746653	
1921.79166889	9.28992575	
1921.70833556	9.25994083	
1921.62500223	9.22995591	
1921.5416689	9.21499273	
1921.45833557	9.20749646	
1921.37500224	9.2000002	
1921.29166891	9.25998052	
1921.20833558	9.2602765	
1921.12500225	9.29017856	
1921.04166892	9.33988087	
1920.95833559	9.30993058	
1920.87500226	9.28988114	
1920.79166893	9.2498517	
1920.7083356	9.19009859	
1920.62500227	9.2399264	
1920.54166894	9.18998056	
1920.45833561	9.16997638	
1920.37500228	9.12000137	
1920.29166895	9.21759492	
1920.20833562	9.24498519	
1920.12500229	9.23495537	
1920.04166896	9.22065514	
1919.95833563	9.29968764	
1919.8750023	9.22977718	
1919.79166897	9.16992587	
1919.70833564	9.28991129	
1919.62500231	9.23991171	
1919.54166898	9.16	
1919.45833565	9.19004248	
1919.37500232	9.15000292	
1919.29166899	9.19009731	
1919.20833566	9.22487662	
1919.12500233	9.25276031	
1919.041669	9.25973202	
1918.95833567	9.18839849	
1918.87500234	9.1201338	
1918.79166901	9.15	
1918.70833568	9.13995566	
1918.62500235	9.1237335	
1918.54166902	9.17257625	
1918.45833569	9.13746828	
1918.37500236	9.08000159	
1918.29166903	9.19512158	
1918.2083357	9.29009868	
1918.12500237	9.30246282	
1918.04166904	9.31003473	
1917.95833571	9.31878033	
1917.87500238	9.31247399	
1917.79166905	9.28491344	
1917.70833572	9.26498276	
1917.62500239	9.27505137	
1917.54166906	9.30501694	
1917.45833573	9.30996682	
1917.3750024	9.24000201	
1917.29166907	9.28763367	
1917.20833574	9.39009865	
1917.12500241	9.37231412	
1917.04166908	9.41986604	
1916.95833575	9.38742191	
1916.87500242	9.37	
1916.79166909	9.37	
1916.70833576	9.34991136	
1916.62500243	9.27360161	
1916.5416691	9.17991294	
1916.45833577	9.16	
1916.37500244	9.15000033	
1916.29166911	9.25004858	
1916.20833578	9.31014795	
1916.12500245	9.28723981	
1916.04166912	9.35975693	
1915.95833579	9.29853772	
1915.87500246	9.22226595	
1915.79166913	9.2188149	
1915.7083358	9.23501723	
1915.62500247	9.24376283	
1915.54166914	9.24749154	
1915.45833581	9.22871275	
1915.37500248	9.15000234	
1915.29166915	9.19011654	
1915.20833582	9.30996056	
1915.12500249	9.29011892	
1915.04166916	9.32972223	
1914.95833583	9.25975743	
1914.8750025	9.265052	
1914.79166917	9.27	
1914.70833584	9.25494832	
1914.62500251	9.24752566	
1914.54166918	9.25247463	
1914.45833585	9.22498346	
1914.37500252	9.19000106	
1914.29166919	9.16756552	
1914.20833586	9.18991128	
1914.12500253	9.20513377	
1914.0416692	9.30968755	
1913.95833587	9.23097715	
1913.87500254	9.18989601	
1913.79166921	9.21762974	
1913.70833588	9.22494833	
1913.62500255	9.21376282	
1913.54166922	9.22	
1913.45833589	9.21122108	
1913.37500256	9.15000188	
1913.29166923	9.18013583	
1913.2083359	9.31994086	
1913.12500257	9.28997028	
1913.04166924	9.28006942	
1912.95833591	9.29756063	
1912.87500258	9.28494801	
1912.79166925	9.28	
1912.70833592	9.29003444	
1912.62500259	9.27366026	
1912.54166926	9.21745776	
1912.45833593	9.18	
1912.3750026	9.18	
1912.29166927	9.2999903	
1912.20833594	9.28998029	
1912.12500261	9.2805349	
1912.04166928	9.38989588	
1911.95833595	9.36365896	
1911.87500262	9.33742204	
1911.79166929	9.30866663	
1911.70833596	9.2749336	
1911.62500263	9.24120057	
1911.5416693	9.22499276	
1911.45833597	9.2174965	
1911.37500264	9.21000024	
1911.29166931	9.26246365	
1911.20833598	9.26512314	
1911.12500265	9.32014856	
1911.04166932	9.42982648	
1910.95833599	9.38609848	
1910.87500266	9.32731811	
1910.79166933	9.31627161	
1910.708336	9.32	
1910.62500267	9.34257687	
1910.54166934	9.38752532	
1910.45833601	9.40122117	
1910.37500268	9.34000197	
1910.29166935	9.38763321	
1910.20833602	9.44487689	
1910.12500269	9.42	
1910.04166936	9.44960343	
1909.95833603	9.36491335	
1909.8750027	9.35	
1909.79166937	9.35	
1909.70833604	9.37985251	
1909.62500271	9.33007334	
1909.54166938	9.3199033	
1909.45833605	9.24997664	
1909.37500272	9.23000041	
1909.29166939	9.28	
1909.20833606	9.33006892	
1909.12500273	9.32255198	
1909.0416694	9.37982157	
1908.95833607	9.33484419	
1908.87500274	9.34511121	
1908.79166941	9.36244445	
1908.70833608	9.34001475	
1908.62500275	9.34751097	
1908.54166942	9.33497825	
1908.45833609	9.30497886	
1908.37500276	9.26000149	
1908.29166943	9.28252178	
1908.2083361	9.32008859	
1908.12500277	9.37017818	
1908.04166944	9.4295837	
1907.95833611	9.3246365	
1907.87500278	9.27237014	
1907.79166945	9.2474568	
1907.70833612	9.2349828	
1907.62500279	9.2563396	
1907.54166946	9.27993259	
1907.45833613	9.22125411	
1907.3750028	9.22999971	
1907.29166947	9.25246373	
1907.20833614	9.26014762	
1907.12500281	9.32014846	
1907.04166948	9.39990089	
1906.95833615	9.37491339	
1906.87500282	9.33481471	
1906.79166949	9.32506162	
1906.70833616	9.24002456	
1906.62500283	9.25503663	
1906.5416695	9.24995172	
1906.45833617	9.20748254	
1906.37500284	9.2	
1906.29166951	9.24666489	
1906.20833618	9.29666467	
1906.12500285	9.3399992	
1906.04166952	9.32333493	
1905.95833619	9.30166702	
1905.87500286	9.3199992	
1905.79166953	9.35833647	
1905.7083362	9.30333293	
1905.62500287	9.29000161	
1905.54166954	9.25000121	
1905.45833621	9.22333405	
1905.37500288	9.22	
1905.29166955	9.26999827	
1905.20833622	9.28	
1905.12500289	9.30499856	
1905.04166956	9.34999826	
1904.95833623	9.37333623	
1904.8750029	9.2900029	
1904.79166957	9.24000174	
1904.70833624	9.24333275	
1904.62500291	9.23500087	
1904.54166958	9.21333392	
1904.45833625	9.19000175	
1904.37500292	9.14000175	
1904.29166959	9.25499778	
1904.20833626	9.31499892	
1904.12500293	9.33000139	
1904.0416696	9.28333502	
1903.95833627	9.24583366	
1903.87500294	9.23500032	
1903.79166961	9.23583295	
1903.70833628	9.27999744	
1903.62500295	9.28500083	
1903.54166962	9.31333171	
1903.45833629	9.21917101	
1903.37500296	9.22999923	
1903.29166963	9.23749671	
1903.2083363	9.30499874	
1903.12500297	9.26750338	
1903.04166964	9.28999842	
1902.95833631	9.20249771	
1902.87500298	9.24	
1902.79166965	9.23250043	
1902.70833632	9.25999851	
1902.62500299	9.22	
1902.54166966	9.2000019	
1902.45833633	9.15750127	
1902.375003	9.12000135	
1902.29166967	9.23916249	
1902.20833634	9.28333208	
1902.12500301	9.23750213	
1902.04166968	9.18000177	
1901.95833635	9.17749914	
1901.87500302	9.20999889	
1901.79166969	9.24666541	
1901.70833636	9.26000111	
1901.62500303	9.24	
1901.5416697	9.23333474	
1901.45833637	9.19666804	
1901.37500304	9.16000134	
1901.29166971	9.25499904	
1901.20833638	9.2849987	
1901.12500305	9.27750148	
1901.04166972	9.31999796	
1900.95833639	9.24249953	
1900.87500306	9.26499862	
1900.79166973	9.27250045	
1900.7083364	9.25000102	
1900.62500307	9.19749704	
1900.54166974	9.24500049	
1900.45833641	9.19500262	
1900.37500308	9.16000092	
1900.29166975	9.3724986	
1900.20833642	9.39	
1900.12500309	9.38500315	
1900.04166976	9.33333386	
1899.95833643	9.34916724	
1899.8750031	9.32500158	
1899.79166977	9.30083382	
1899.70833644	9.26333122	
1899.62500311	9.26750159	
1899.54166978	9.31833948	
1899.45833645	9.22166569	
1899.37500312	9.15000424	
1899.29166979	9.22833091	
1899.20833646	9.2666671	
1899.12500313	9.28499781	
1899.0416698	9.33666491	
1898.95833647	9.31666824	
1898.87500314	9.2600022	
1898.79166981	9.28833382	
1898.70833648	9.29333157	
1898.62500315	9.30000176	
1898.54166982	9.2533351	
1898.45833649	9.24	
1898.37500316	9.19000221	
1898.29166983	9.22583053	
1898.2083365	9.29	
1898.12500317	9.29499924	
1898.04166984	9.29666814	
1897.95833651	9.26583369	
1897.87500318	9.2699993	
1897.79166985	9.3091646	
1897.70833652	9.33	
1897.62500319	9.26250402	
1897.54166986	9.24	
1897.45833653	9.24	
1897.3750032	9.1800025	
1897.29166987	9.25250152	
1897.20833654	9.24999818	
1897.12500321	9.29999792	
1897.04166988	9.34999827	
1896.95833655	9.31000396	
1896.87500322	9.24500048	
1896.79166989	9.24	
1896.70833656	9.19000267	
1896.62500323	9.16999821	
1896.5416699	9.2	
1896.45833657	9.2	
1896.37500324	9.17000146	
1896.29166991	9.1899993	
1896.20833658	9.24999742	
1896.12500325	9.22000117	
1896.04166992	9.21000035	
1895.95833659	9.23999871	
1895.87500326	9.27999844	
1895.79166993	9.24000141	
1895.7083366	9.25999914	
1895.62500327	9.22000157	
1895.54166994	9.23999929	
1895.45833661	9.22000087	
1895.37500328	9.21000039	
1895.29166995	9.23249914	
1895.20833662	9.28999719	
1895.12500329	9.34749918	
1895.04166996	9.3699992	
1894.95833663	9.31000207	
1894.8750033	9.30999881	
1894.79166997	9.31500201	
1894.70833664	9.27000197	
1894.62500331	9.29249904	
1894.54166998	9.27500157	
1894.45833665	9.24750031	
1894.37500332	9.2400003	
1894.29166999	9.24749971	
1894.20833666	9.25	
1894.12500333	9.25249972	
1894.04167	9.25999973	
