dataSetName,mode,time_id,archiveType,geo_meanLon,geo_meanLat,geo_meanElev,geo_type,collectionName,createdBy,hasPaleoDepth,investigators,tagMD5,lipdverseLink,maxYear,minYear,nUniqueAges,archiveTypeOriginal,hasDepth,hasChron,originalDataUrl,datasetId,changelog,pub1_author,pub1_abstract,pub1_journal,pub1_pages,pub1_publisher,pub1_title,pub1_type,pub1_doi,pub1_year,pub1_citation,geo_country,geo_location,geo_siteName,@context,lipdVersion,tableType,paleoData_tableName,paleoData_missingValue,paleoData_filename
TR12SAMU,paleoData,57.062892031,Wood,104.1,21.67,1850.0,Point,,matlab,0.0,,3d0891a30a9df59f745e87ba1338d046,http://lipdverse.org/iso2k/1_0_0/TR12SAMU.html,2004,1705,0,wood,0,0,this compilation,iso2k100_TR12SAMU,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:54 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (TR12SAMU00): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (TR12SAMU00): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:46 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addR3TH4Gi1aTkohfADD', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,,,,,,10.1029/2012JD017749,2012.0,"Sano, M., Xu, C. and Nakatsuka, T.: A 300-year Vietnam hydroclimate and ENSO variability record reconstructed from tree ringδ18O, Journal of Geophysical Research: Atmospheres, 117(D12), n/a–n/a, doi:10.1029/2012jd017749, 2012.",,,"Mu Cang Chai, Northern Vietnam",context.jsonld,1.3,meas,paleo0measurement0,nan,TR12SAMU.paleo0measurement0.csv
TR12SAMU,paleoData,57.062892031,Wood,104.1,21.67,1850.0,Point,,matlab,0.0,,3d0891a30a9df59f745e87ba1338d046,http://lipdverse.org/iso2k/1_0_0/TR12SAMU.html,2004,1705,0,wood,0,0,this compilation,iso2k100_TR12SAMU,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:54 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (TR12SAMU00): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (TR12SAMU00): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:46 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addR3TH4Gi1aTkohfADD', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,,,,,,10.1029/2012JD017749,2012.0,"Sano, M., Xu, C. and Nakatsuka, T.: A 300-year Vietnam hydroclimate and ENSO variability record reconstructed from tree ringδ18O, Journal of Geophysical Research: Atmospheres, 117(D12), n/a–n/a, doi:10.1029/2012jd017749, 2012.",,,"Mu Cang Chai, Northern Vietnam",context.jsonld,1.3,meas,paleo0measurement0,nan,TR12SAMU.paleo0measurement0.csv
TR11GRTP,paleoData,57.062892031,Wood,91.5167,30.3083,4150.0,,,lipd.net,,Jussi Grießinger,,http://lipdverse.org/iso2k/1_0_0/TR11GRTP.html,2005,1163,0,,0,0,this compilation,iso2k100_TR11GRTP,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:52 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB7c902e21): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (WEB7c902e21): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:29 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRLfylLOT5UCFDmnhy', with variable name 'yearEnsemble', was added to the dataset""]]}}]","GrieSSinger, Jussi;Braeuning, Achim;Helle, Gerd;Thomas, Axel;Schleser, Gerhard",,Geophysical Research Letters,n/a-n/a,American Geophysical Union (AGU),Late Holocene Asian summer monsoon variability reflected by δ18O in tree-rings from Tibetan junipers,article-journal,10.1029/2010GL045988,2011.0,"GrieSSinger, J., Braeuning, A., Helle, G., Thomas, A. and Schleser, G.: Late Holocene Asian summer monsoon variability reflected byδ18O in tree-rings from Tibetan junipers, Geophysical Research Letters, 38(3), n/a–n/a, doi:10.1029/2010gl045988, 2011.",,"Tibetan Plateau, China","Reting site, China",context.jsonld,1.3,meas,paleo0measurement0,nan,TR11GRTP.paleo0measurement0.csv
TR11GRTP,paleoData,57.062892031,Wood,91.5167,30.3083,4150.0,,,lipd.net,,Jussi Grießinger,,http://lipdverse.org/iso2k/1_0_0/TR11GRTP.html,2005,1163,0,,0,0,this compilation,iso2k100_TR11GRTP,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:52 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB7c902e21): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (WEB7c902e21): interpretation4_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:29 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRLfylLOT5UCFDmnhy', with variable name 'yearEnsemble', was added to the dataset""]]}}]","GrieSSinger, Jussi;Braeuning, Achim;Helle, Gerd;Thomas, Axel;Schleser, Gerhard",,Geophysical Research Letters,n/a-n/a,American Geophysical Union (AGU),Late Holocene Asian summer monsoon variability reflected by δ18O in tree-rings from Tibetan junipers,article-journal,10.1029/2010GL045988,2011.0,"GrieSSinger, J., Braeuning, A., Helle, G., Thomas, A. and Schleser, G.: Late Holocene Asian summer monsoon variability reflected byδ18O in tree-rings from Tibetan junipers, Geophysical Research Letters, 38(3), n/a–n/a, doi:10.1029/2010gl045988, 2011.",,"Tibetan Plateau, China","Reting site, China",context.jsonld,1.3,meas,paleo0measurement0,nan,TR11GRTP.paleo0measurement0.csv
TR11SAHU00,paleoData,57.062892031,Wood,81.93,29.85,3848.0,Point,Humla2012d18O,matlab,0.0,"Masaki Sano, R Ramesh, MS Sheshshayee, R Sukumar",50ed6aaa00fe2b60f41460027125d916,http://lipdverse.org/iso2k/1_0_0/TR11SAHU00.html,2000,1778,0,wood,0,0,https://www.ncdc.noaa.gov/paleo/study/22547,iso2k100_TR11SAHU00,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:53 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB3638db18): interpretation6_scope: '' has been replaced by 'isotope'""], [""d18O (WEB3638db18): interpretation7_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:37 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRwmarahB9FNcbuXq9', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,The Holocene,809-817,SAGE Publications,Increasing aridity over the past 223 years in the Nepal Himalaya inferred from a tree-ring δ18O chronology,article-journal,10.1177/0959683611430338,2011.0,"Sano, M., Ramesh, R., Sheshshayee, M. and Sukumar, R.: Increasing aridity over the past 223 years in the Nepal Himalaya inferred from a tree-ring δ18O chronology, The Holocene, 22(7), 809–817, doi:10.1177/0959683611430338, 2011.",Nepal,"Central Himalaya, western Nepal","Humla, Nepal",context.jsonld,1.3,meas,paleo0measurement0,nan,TR11SAHU00.paleo0measurement0.csv
TR11SAHU00,paleoData,57.062892031,Wood,81.93,29.85,3848.0,Point,Humla2012d18O,matlab,0.0,"Masaki Sano, R Ramesh, MS Sheshshayee, R Sukumar",50ed6aaa00fe2b60f41460027125d916,http://lipdverse.org/iso2k/1_0_0/TR11SAHU00.html,2000,1778,0,wood,0,0,https://www.ncdc.noaa.gov/paleo/study/22547,iso2k100_TR11SAHU00,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:29:53 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB3638db18): interpretation6_scope: '' has been replaced by 'isotope'""], [""d18O (WEB3638db18): interpretation7_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:09:37 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRwmarahB9FNcbuXq9', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,The Holocene,809-817,SAGE Publications,Increasing aridity over the past 223 years in the Nepal Himalaya inferred from a tree-ring δ18O chronology,article-journal,10.1177/0959683611430338,2011.0,"Sano, M., Ramesh, R., Sheshshayee, M. and Sukumar, R.: Increasing aridity over the past 223 years in the Nepal Himalaya inferred from a tree-ring δ18O chronology, The Holocene, 22(7), 809–817, doi:10.1177/0959683611430338, 2011.",Nepal,"Central Himalaya, western Nepal","Humla, Nepal",context.jsonld,1.3,meas,paleo0measurement0,nan,TR11SAHU00.paleo0measurement0.csv
TR17SAMA,paleoData,57.062892031,Wood,77.2167,32.2167,2700.0,Point,Manali2017d18O,matlab,0.0,"Masaki Sano, A.P. Dimri, R. Ramesh, Chenxi Xu, Zhen Li, Takeshi Nakatsuka",7dd4fc21e0ccd9bb3abbdb5e09f55ac9,http://lipdverse.org/iso2k/1_0_0/TR17SAMA.html,2008,1767,0,wood,0,0,https://www.ncdc.noaa.gov/paleo/study/22549,iso2k100_TR17SAMA,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:10:28 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRLBFXlyiBRGxNP7db', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,Global and Planetary Change,73-82,Elsevier BV,Moisture source signals preserved in a 242-year tree-ring δ 18 O chronology in the western Himalaya,article-journal,10.1016/j.gloplacha.2017.08.009,2017.0,"Sano, M., Dimri, A. P., Ramesh, R., Xu, C., Li, Z. and Nakatsuka, T.: Moisture source signals preserved in a 242-year tree-ring δ18O chronology in the western Himalaya, Global and Planetary Change, 157, 73–82, doi:10.1016/j.gloplacha.2017.08.009, 2017.",India,Western Himalaya,Manali,context.jsonld,1.3,meas,paleo0measurement0,nan,TR17SAMA.paleo0measurement0.csv
TR17SAMA,paleoData,57.062892031,Wood,77.2167,32.2167,2700.0,Point,Manali2017d18O,matlab,0.0,"Masaki Sano, A.P. Dimri, R. Ramesh, Chenxi Xu, Zhen Li, Takeshi Nakatsuka",7dd4fc21e0ccd9bb3abbdb5e09f55ac9,http://lipdverse.org/iso2k/1_0_0/TR17SAMA.html,2008,1767,0,wood,0,0,https://www.ncdc.noaa.gov/paleo/study/22549,iso2k100_TR17SAMA,"[{'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:10:28 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRLBFXlyiBRGxNP7db', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Sano M.,,Global and Planetary Change,73-82,Elsevier BV,Moisture source signals preserved in a 242-year tree-ring δ 18 O chronology in the western Himalaya,article-journal,10.1016/j.gloplacha.2017.08.009,2017.0,"Sano, M., Dimri, A. P., Ramesh, R., Xu, C., Li, Z. and Nakatsuka, T.: Moisture source signals preserved in a 242-year tree-ring δ18O chronology in the western Himalaya, Global and Planetary Change, 157, 73–82, doi:10.1016/j.gloplacha.2017.08.009, 2017.",India,Western Himalaya,Manali,context.jsonld,1.3,meas,paleo0measurement0,nan,TR17SAMA.paleo0measurement0.csv
IC03HORB,paleoData,57.062892031,GlacierIce,86.92,27.98,6500.0,Point,,matlab,1.0,,03c673064cf7237bcd5d5a651a10dd89,http://lipdverse.org/iso2k/1_0_0/IC03HORB.html,1997.93,1843.9,0,glacier ice,1,0,https://www.ncdc.noaa.gov/paleo-search/study/2469,iso2k100_IC03HORB,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:22 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC03HORB01A): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (IC03HORB01A): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 19:53:08 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRMqG2ZAcWy7vqizw8', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Hou,,,,,,,10.1016/S1352-2310(02)00582-4,2003.0,"Shugui, H., Dahe, Q., Dongqi, Z., Shichang, K., Mayewski, P. A. and Wake, C. P.: A 154a high-resolution ammonium record from the Rongbuk Glacier, north slope of Mt. Qomolangma (Everest), Tibet–Himal region, Atmospheric Environment, 37(5), 721–729, doi:10.1016/s1352-2310(02)00582-4, 2003.",,,East Rongbuk Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC03HORB.paleo0measurement0.csv
IC03HORB,paleoData,57.062892031,GlacierIce,86.92,27.98,6500.0,Point,,matlab,1.0,,03c673064cf7237bcd5d5a651a10dd89,http://lipdverse.org/iso2k/1_0_0/IC03HORB.html,1997.93,1843.9,0,glacier ice,1,0,https://www.ncdc.noaa.gov/paleo-search/study/2469,iso2k100_IC03HORB,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:22 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC03HORB01A): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (IC03HORB01A): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 19:53:08 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRMqG2ZAcWy7vqizw8', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Hou,,,,,,,10.1016/S1352-2310(02)00582-4,2003.0,"Shugui, H., Dahe, Q., Dongqi, Z., Shichang, K., Mayewski, P. A. and Wake, C. P.: A 154a high-resolution ammonium record from the Rongbuk Glacier, north slope of Mt. Qomolangma (Everest), Tibet–Himal region, Atmospheric Environment, 37(5), 721–729, doi:10.1016/s1352-2310(02)00582-4, 2003.",,,East Rongbuk Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC03HORB.paleo0measurement0.csv
IC03HORB,paleoData,57.062892031,GlacierIce,86.92,27.98,6500.0,Point,,matlab,1.0,,03c673064cf7237bcd5d5a651a10dd89,http://lipdverse.org/iso2k/1_0_0/IC03HORB.html,1997.93,1843.9,0,glacier ice,1,0,https://www.ncdc.noaa.gov/paleo-search/study/2469,iso2k100_IC03HORB,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:22 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (IC03HORB01A): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (IC03HORB01A): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 19:53:08 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRMqG2ZAcWy7vqizw8', with variable name 'yearEnsemble', was added to the dataset""]]}}]",Hou,,,,,,,10.1016/S1352-2310(02)00582-4,2003.0,"Shugui, H., Dahe, Q., Dongqi, Z., Shichang, K., Mayewski, P. A. and Wake, C. P.: A 154a high-resolution ammonium record from the Rongbuk Glacier, north slope of Mt. Qomolangma (Everest), Tibet–Himal region, Atmospheric Environment, 37(5), 721–729, doi:10.1016/s1352-2310(02)00582-4, 2003.",,,East Rongbuk Glacier,context.jsonld,1.3,meas,paleo0measurement0,nan,IC03HORB.paleo0measurement0.csv
CO13DESC01A,paleoData,57.062892031,Coral,110.656,19.287,-4.0,Point,"Hainan Island, South China Sea",matlab,0.0,"Deng, Wenfeng; Wei, Gangjian; Xie, Luhua; Wang, Zhibing; Zheng, Ti; Liu, Ying",6e0d06846eac6bce32542ac803059fed,http://lipdverse.org/iso2k/1_0_0/CO13DESC01A.html,2011,1853,0,coral,0,0,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,iso2k100_CO13DESC01A,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:00 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB396032ca): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (WEB396032ca): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (WEBa131bf7e): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (WEBa131bf7e): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:20:01 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRA599Znu3SRT26FTQ', with variable name 'yearEnsemble', was added to the dataset""], [""Column 'addRbBCYFyidD839sd84', with variable name 'yearEnsemble', was added to the dataset""]]}}]",,,Journal of Geophysical Research: Oceans,2358-2366,American Geophysical Union (AGU),Variations in the Pacific Decadal Oscillation since 1853 in a coral record from the northern South China Sea,article-journal,10.1002/jgrc.20180,,"Deng, W., Wei, G., Xie, L., Ke, T., Wang, Z., Zeng, T. and Liu, Y.: Variations in the Pacific Decadal Oscillation since 1853 in a coral record from the northern South China Sea, Journal of Geophysical Research: Oceans, 118(5), 2358–2366, doi:10.1002/jgrc.20180, 2013.",China,South China Sea,Hainan Island,context.jsonld,1.3,meas,paleo0measurement0,nan,CO13DESC01A.paleo0measurement0.csv
CO13DESC01A,paleoData,57.062892031,Coral,110.656,19.287,-4.0,Point,"Hainan Island, South China Sea",matlab,0.0,"Deng, Wenfeng; Wei, Gangjian; Xie, Luhua; Wang, Zhibing; Zheng, Ti; Liu, Ying",6e0d06846eac6bce32542ac803059fed,http://lipdverse.org/iso2k/1_0_0/CO13DESC01A.html,2011,1853,0,coral,0,0,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,iso2k100_CO13DESC01A,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:00 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB396032ca): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (WEB396032ca): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (WEBa131bf7e): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (WEBa131bf7e): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:20:01 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRA599Znu3SRT26FTQ', with variable name 'yearEnsemble', was added to the dataset""], [""Column 'addRbBCYFyidD839sd84', with variable name 'yearEnsemble', was added to the dataset""]]}}]",,,Journal of Geophysical Research: Oceans,2358-2366,American Geophysical Union (AGU),Variations in the Pacific Decadal Oscillation since 1853 in a coral record from the northern South China Sea,article-journal,10.1002/jgrc.20180,,"Deng, W., Wei, G., Xie, L., Ke, T., Wang, Z., Zeng, T. and Liu, Y.: Variations in the Pacific Decadal Oscillation since 1853 in a coral record from the northern South China Sea, Journal of Geophysical Research: Oceans, 118(5), 2358–2366, doi:10.1002/jgrc.20180, 2013.",China,South China Sea,Hainan Island,context.jsonld,1.3,meas,paleo0measurement0,nan,CO13DESC01A.paleo0measurement0.csv
CO13DESC01A,paleoData,57.062892031,Coral,110.656,19.287,-4.0,Point,"Hainan Island, South China Sea",matlab,0.0,"Deng, Wenfeng; Wei, Gangjian; Xie, Luhua; Wang, Zhibing; Zheng, Ti; Liu, Ying",6e0d06846eac6bce32542ac803059fed,http://lipdverse.org/iso2k/1_0_0/CO13DESC01A.html,2011,1853,0,coral,0,0,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,iso2k100_CO13DESC01A,"[{'version': '1.0.2', 'lastVersion': '1.0.1', 'curator': 'nicholas', 'timestamp': '2022-08-16 23:28:00 UTC', 'changes': {'Paleo Interpretation metadata': [[""d18O (WEB396032ca): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (WEB396032ca): interpretation3_scope: '' has been replaced by 'isotope'""], [""d18O (WEBa131bf7e): interpretation2_scope: '' has been replaced by 'isotope'""], [""d18O (WEBa131bf7e): interpretation3_scope: '' has been replaced by 'isotope'""]]}}, {'version': '1.0.1', 'lastVersion': '1.0.0', 'curator': 'nicholas', 'timestamp': '2022-08-12 20:20:01 UTC', 'notes': 'Updated lipdverse database entry with a changed file.', 'changes': {'Dataset': [['chronData has been added to this dataset']], 'ChronData table': [[""Column 'addRA599Znu3SRT26FTQ', with variable name 'yearEnsemble', was added to the dataset""], [""Column 'addRbBCYFyidD839sd84', with variable name 'yearEnsemble', was added to the dataset""]]}}]",,,Journal of Geophysical Research: Oceans,2358-2366,American Geophysical Union (AGU),Variations in the Pacific Decadal Oscillation since 1853 in a coral record from the northern South China Sea,article-journal,10.1002/jgrc.20180,,"Deng, W., Wei, G., Xie, L., Ke, T., Wang, Z., Zeng, T. and Liu, Y.: Variations in the Pacific Decadal Oscillation since 1853 in a coral record from the northern South China Sea, Journal of Geophysical Research: Oceans, 118(5), 2358–2366, doi:10.1002/jgrc.20180, 2013.",China,South China Sea,Hainan Island,context.jsonld,1.3,meas,paleo0measurement0,nan,CO13DESC01A.paleo0measurement0.csv
