dataSetName,mode,time_id,archiveType,geo_meanLon,geo_meanLat,geo_meanElev,geo_type,collectionName,tagMD5,maxYear,minYear,pub1_author,pub1_journal,pub1_pages,pub1_title,pub1_type,pub1_doi,pub1_year,geo_siteName,@context,lipdVersion,tableType,paleoData_tableName,paleoData_missingValue,paleoData_filename,pub1_publisher,investigators
Asi-TH001.Buckley.2010,paleoData,101.122263087,tree,98.93,19.28,3900.0,Feature,,c3aee6218ef0517117a4f93b627ba63b,2005.0,1558.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,TH001,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TH001.Buckley.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN061.Shao.2013,paleoData,101.122263087,tree,98.63,37.03,2500.0,Feature,,9e8198eea8b7e5a6c86954db7173625c,2003.0,857.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN061,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN061.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN061.Shao.2013,paleoData,101.122263087,tree,98.63,37.03,2500.0,Feature,,9e8198eea8b7e5a6c86954db7173625c,2003.0,857.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN061,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN061.Shao.2013.paleo0measurement0.csv,,
Asi-GHEGAN.PAGES2k.2013,paleoData,101.122263087,tree,101.53,37.93,1750.0,Feature,,a221185107c257bab7cf2dced7cb6609,2000.0,1288.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,GHEGAN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-GHEGAN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-GHEGAN.PAGES2k.2013,paleoData,101.122263087,tree,101.53,37.93,1750.0,Feature,,a221185107c257bab7cf2dced7cb6609,2000.0,1288.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,GHEGAN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-GHEGAN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-NEPA025.Krusic.2013,paleoData,101.122263087,tree,82.03,29.52,4000.0,Feature,,be84e145800d34b024505e02b6562554,1997.0,1566.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA025,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA025.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA025.Krusic.2013,paleoData,101.122263087,tree,82.03,29.52,4000.0,Feature,,be84e145800d34b024505e02b6562554,1997.0,1566.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA025,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA025.Krusic.2013.paleo0measurement0.csv,,
Asi-PAKI004.Esper.2007,paleoData,101.122263087,tree,74.58,36.03,3800.0,Feature,,6a9736cd31c074c0c44865bb724fde18,1993.0,1240.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI004,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI004.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI004.Esper.2007,paleoData,101.122263087,tree,74.58,36.03,3800.0,Feature,,6a9736cd31c074c0c44865bb724fde18,1993.0,1240.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI004,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI004.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI031.Cook.2013,paleoData,101.122263087,tree,74.08,35.5,3600.0,Feature,,b8db08729cb77d6f49c4610344b0bf0b,2007.0,1296.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI031,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI031.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI031.Cook.2013,paleoData,101.122263087,tree,74.08,35.5,3600.0,Feature,,b8db08729cb77d6f49c4610344b0bf0b,2007.0,1296.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI031,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI031.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI025.Cook.2013,paleoData,101.122263087,tree,74.78,35.45,2760.0,Feature,,b994a3484fe0e7f9972f23c821c0f255,2007.0,1290.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI025,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI025.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI025.Cook.2013,paleoData,101.122263087,tree,74.78,35.45,2760.0,Feature,,b994a3484fe0e7f9972f23c821c0f255,2007.0,1290.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI025,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI025.Cook.2013.paleo0measurement0.csv,,
Asi-BT002.Cook.2010,paleoData,101.122263087,tree,90.73,27.67,2100.0,Feature,,bffcbda6fa87d7cf43b3056251fee2db,2003.0,1454.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT002,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT002.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-BT002.Cook.2010,paleoData,101.122263087,tree,90.73,27.67,2100.0,Feature,,bffcbda6fa87d7cf43b3056251fee2db,2003.0,1454.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT002,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT002.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN004.Wu.2013,paleoData,101.122263087,tree,110.08,34.48,4050.0,Feature,,967d25c8dc19b2319ca6e94b3f1edb96,1990.0,1540.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN004,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN004.Wu.2013.paleo0measurement0.csv,,
Asi-CHIN004.Wu.2013,paleoData,101.122263087,tree,110.08,34.48,4050.0,Feature,,967d25c8dc19b2319ca6e94b3f1edb96,1990.0,1540.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN004,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN004.Wu.2013.paleo0measurement0.csv,,
Asi-CHIN052.Shao.2013,paleoData,101.122263087,tree,97.53,37.45,2060.0,Feature,,438161b962055df551e6cc6de33fec7e,2002.0,404.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN052,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN052.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN052.Shao.2013,paleoData,101.122263087,tree,97.53,37.45,2060.0,Feature,,438161b962055df551e6cc6de33fec7e,2002.0,404.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN052,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN052.Shao.2013.paleo0measurement0.csv,,
Asi-KYRG009.Shiyatov.2013,paleoData,101.122263087,tree,71.47,39.92,2900.0,Feature,,6f7fceab79eed69675021eaf25996da6,1995.0,1019.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG009,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG009.Shiyatov.2013.paleo0measurement0.csv,,
Asi-KYRG009.Shiyatov.2013,paleoData,101.122263087,tree,71.47,39.92,2900.0,Feature,,6f7fceab79eed69675021eaf25996da6,1995.0,1019.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG009,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG009.Shiyatov.2013.paleo0measurement0.csv,,
Asi-SHIESP.PAGES2k.2013,paleoData,101.122263087,tree,71.5,39.83,1350.0,Feature,,00f6d4d460db66198c085d7d50d62bf6,1995.0,1340.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,SHIESP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-SHIESP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-SHIESP.PAGES2k.2013,paleoData,101.122263087,tree,71.5,39.83,1350.0,Feature,,00f6d4d460db66198c085d7d50d62bf6,1995.0,1340.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,SHIESP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-SHIESP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-DEZQIN.PAGES2k.2013,paleoData,101.122263087,tree,100.82,34.75,1750.0,Feature,,0caca0dffeda703e0cc58bd4887229c7,2004.0,1287.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,DEZQIN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-DEZQIN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-DEZQIN.PAGES2k.2013,paleoData,101.122263087,tree,100.82,34.75,1750.0,Feature,,0caca0dffeda703e0cc58bd4887229c7,2004.0,1287.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,DEZQIN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-DEZQIN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-HYGJUP.PAGES2k.2013,paleoData,101.122263087,tree,99.68,38.7,5600.0,Feature,,7d5585a9c74ecd42fc8e77b08e95734f,2006.0,540.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,HYGJUP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-HYGJUP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-HYGJUP.PAGES2k.2013,paleoData,101.122263087,tree,99.68,38.7,5600.0,Feature,,7d5585a9c74ecd42fc8e77b08e95734f,2006.0,540.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,HYGJUP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-HYGJUP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-NEPA015.Krusic.2013,paleoData,101.122263087,tree,83.7,28.38,3600.0,Feature,,837e4887f9514b180c89721901d836a9,1997.0,1395.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA015,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA015.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA015.Krusic.2013,paleoData,101.122263087,tree,83.7,28.38,3600.0,Feature,,837e4887f9514b180c89721901d836a9,1997.0,1395.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA015,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA015.Krusic.2013.paleo0measurement0.csv,,
Asi-HBMXJP.PAGES2k.2013,paleoData,101.122263087,tree,100.82,34.78,3300.0,Feature,,f805e17063f7ce0cefbb38e8c45061ec,2002.0,1310.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,HBMXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-HBMXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-HBMXJP.PAGES2k.2013,paleoData,101.122263087,tree,100.82,34.78,3300.0,Feature,,f805e17063f7ce0cefbb38e8c45061ec,2002.0,1310.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,HBMXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-HBMXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-CHIN057.Shao.2013,paleoData,101.122263087,tree,110.08,34.47,4900.0,Feature,,a9fbc6f054521832697a58787fb46002,2005.0,1512.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN057,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN057.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN057.Shao.2013,paleoData,101.122263087,tree,110.08,34.47,4900.0,Feature,,a9fbc6f054521832697a58787fb46002,2005.0,1512.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN057,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN057.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN006.Sheppard.2013,paleoData,101.122263087,tree,98.08,36.3,1750.0,Feature,,d4cfe479b171455d52b08d96ecbf0c74,1993.0,159.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN006,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN006.Sheppard.2013.paleo0measurement0.csv,,
Asi-CHIN006.Sheppard.2013,paleoData,101.122263087,tree,98.08,36.3,1750.0,Feature,,d4cfe479b171455d52b08d96ecbf0c74,1993.0,159.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN006,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN006.Sheppard.2013.paleo0measurement0.csv,,
Asi-BT008.Cook.2010,paleoData,101.122263087,tree,90.65,27.58,2200.0,Feature,,76db38d85b0f60e3525e50f82c528f28,2003.0,1280.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT008,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT008.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-BT008.Cook.2010,paleoData,101.122263087,tree,90.65,27.58,2200.0,Feature,,76db38d85b0f60e3525e50f82c528f28,2003.0,1280.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT008,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT008.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-TIANMU.PAGES2k.2013,paleoData,101.122263087,tree,119.43,30.33,3539.0,Feature,,c0e43518af8598d21dadf2a7cb24eeed,2007.0,1590.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,TIANMU,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TIANMU.PAGES2k.2013.paleo0measurement0.csv,,
Asi-TIANMU.PAGES2k.2013,paleoData,101.122263087,tree,119.43,30.33,3539.0,Feature,,c0e43518af8598d21dadf2a7cb24eeed,2007.0,1590.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,TIANMU,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TIANMU.PAGES2k.2013.paleo0measurement0.csv,,
Asi-WXIYUN.Wright.2010,paleoData,101.122263087,tree,99.3,27.33,1750.0,Feature,,e29ce6962868ab5316cd07852026cf27,2007.0,1348.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN027,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-WXIYUN.Wright.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-WXIYUN.Wright.2010,paleoData,101.122263087,tree,99.3,27.33,1750.0,Feature,,e29ce6962868ab5316cd07852026cf27,2007.0,1348.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN027,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-WXIYUN.Wright.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-PAKI014.Esper.2007,paleoData,101.122263087,tree,75.5,35.17,3100.0,Feature,,c00c37f1bcd31280e103a21a1cf1bc1c,1993.0,1412.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI014,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI014.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI014.Esper.2007,paleoData,101.122263087,tree,75.5,35.17,3100.0,Feature,,c00c37f1bcd31280e103a21a1cf1bc1c,1993.0,1412.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI014,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI014.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-CHIN021.Li.2010,paleoData,101.122263087,tree,99.93,28.98,2150.0,Feature,,112c0d0cb2ed896ca699269e8d5b17dc,2007.0,1380.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN021,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN021.Li.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN021.Li.2010,paleoData,101.122263087,tree,99.93,28.98,2150.0,Feature,,112c0d0cb2ed896ca699269e8d5b17dc,2007.0,1380.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN021,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN021.Li.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN046.Brauning.2013,paleoData,101.122263087,tree,97.03,31.12,3150.0,Feature,,081efe679f52cbaa681feba549159a2a,2004.0,449.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN046,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN046.Brauning.2013.paleo0measurement0.csv,,
Asi-CHIN046.Brauning.2013,paleoData,101.122263087,tree,97.03,31.12,3150.0,Feature,,081efe679f52cbaa681feba549159a2a,2004.0,449.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN046,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN046.Brauning.2013.paleo0measurement0.csv,,
Asi-ESPPAK.PAGES2k.2013,paleoData,101.122263087,tree,75.5,35.17,2000.0,Feature,,4f41b1d835f377b3a071691fd8f4e566,1993.0,700.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,ESPPAK,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-ESPPAK.PAGES2k.2013.paleo0measurement0.csv,,
