paleoData_TSid,datasetName,archiveType,geo_meanLon,geo_meanLat,geo_siteName,pub1_dataUrl,resolution
Ocean2kHR_094,,Coral,-64.9888,30.6486,Bermuda south shore,doi.org,1.0
Ocean2kHR_095,,Coral,-64.9888,30.6486,Bermuda south shore,doi.org,1.0
IC06VID301A,,GlacierIce,-43.83,65.18,DYE-3,,20.0
SP13LAMX01A,,Speleothem,-99.2,17.4,"Juxtlahuaca Cave, Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14350,2.0038336052202284
Ocean2kHR_007,,Coral,39.5,-8.0167,"Mafia Archipelago, Tanzania",https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:10808,0.20677570093457945
IC02MUBI01A,,GlacierIce,-45.72,-79.57,Berkner Island (South) B25,,1.002020202020202
MS96LKSS02,,MarineSediment,-57.62,33.7,Sargasso Sea,https://www.ncdc.noaa.gov/paleo-search/study/2519,61.536
MS96LKSS01,,MarineSediment,-57.62,33.7,Sargasso Sea,https://www.ncdc.noaa.gov/paleo-search/study/2519,61.040909090909096
MAT0b60979970,,MarineSediment,-57.62,33.7,Sargasso Sea,https://www.ncdc.noaa.gov/paleo-search/study/2519,61.040909090909096
MAT73ef8bc319,,MarineSediment,-57.62,33.7,Sargasso Sea,https://www.ncdc.noaa.gov/paleo-search/study/2519,61.040909090909096
LPD179d915e,,LakeSediment,-122.617,54.685,Paradise,,24.552010723860583
LPDb99b434c,,LakeSediment,-122.617,54.685,Paradise,,24.552010723860583
IC99OE0401A,,GlacierIce,7.22,-74.41,DML Plateau Amundsenisen FB97DML04,,1.0112359550561798
IC17KOEL00B,,GlacierIce,42.4267,43.3483,Elbrus,,1.010204081632653
IC17KOEL00D,,GlacierIce,42.4267,43.3483,Elbrus,,1.010204081632653
IC17KOEL00A,,GlacierIce,42.4267,43.3483,Elbrus,,1.0103092783505154
IC17KOEL00C,,GlacierIce,42.4267,43.3483,Elbrus,,1.0103092783505154
Ocean2kHR_178,,Coral,173.0333,1.4167,"Tarawa Atoll, Republic of Kiribati",doi.org,0.08333333333333333
SP09GRID02A,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8632,67.9759493670886
LPD5578b6f4b,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8632,67.54842767295598
LPDbe7e0702b,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8632,67.54842767295598
SP09GRID01A,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8632,67.54842767295598
Ocean2kHR_112,,Sclerosponge,-75.75,23.67,Exuma Sound Bahamas,doi.org,1.0
Ocean2kHR_113,,Sclerosponge,-75.75,23.67,Exuma Sound Bahamas,doi.org,1.0
Ocean2kHR_157,,Coral,179.2333,-16.8167,Savusavu Bay,doi.org,1.0
Ocean2kHR_158,,Coral,179.2333,-16.8167,Savusavu Bay,doi.org,1.0
WEBcdcf63cd,,Wood,-70.1167,-50.5167,Perito Moreno,,1.0
SP08SPUS01A,,Speleothem,-80.4,37.976,"Buckeye Creek Cave, West Virginia",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8640,34.71859296482412
LPDe86e42a4d13c,,Speleothem,-80.4,37.976,"Buckeye Creek Cave, West Virginia",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8640,34.71859296482412
TR08VOOL00,,Wood,107.6333,53.2833,"Olkhan Island, Russia",,1.002932551319648
IC99OE0301A,,GlacierIce,1.97,-74.49,DML Plateau Amundsenisen FB97DML03,,1.0
LPD7dc5b9ba,,LakeSediment,-116.39,50.83,Cleland Lake,,3.408549686660698
LPD87c74b66,,LakeSediment,-116.39,50.83,Cleland Lake,,3.408549686660698
IC09EIBE01A,,GlacierIce,86.56,49.8067,Belukha glacier,,10.0
IC02THKI05A,,GlacierIce,37.35,-3.08,Kilimanjaro SIF2,,10.0
IC02THKI02A,,GlacierIce,37.35,-3.08,Kilimanjaro SIF2,,10.583333333333334
IC02THKI03A,,GlacierIce,37.35,-3.08,Kilimanjaro SIF2,,10.0
IC02THKI04A,,GlacierIce,37.35,-3.08,Kilimanjaro SIF2,,10.067567567567568
IC02THKI01A,,GlacierIce,37.35,-3.08,Kilimanjaro SIF2,,10.0
IC13ST1201A,,GlacierIce,-110.01,-82.0,US-ITASE-2001-2,,0.03705073875083948
Ocean2kHR_126,,Sclerosponge,-77.95,18.47,"Montego Bay, Jamaica",doi.org,3.718390804597701
Ocean2kHR_128,,Sclerosponge,-77.95,18.47,"Montego Bay, Jamaica",doi.org,5.153846153846154
Ocean2kHR_127,,Sclerosponge,-77.95,18.47,"Montego Bay, Jamaica",doi.org,3.757396449704142
Ocean2kHR_129,,Sclerosponge,-77.95,18.47,"Montego Bay, Jamaica",doi.org,5.428571428571429
IC09VIRE01A,,GlacierIce,-26.73,71.27,Renland,,5.0
IC16GOBP01A,,GlacierIce,-64.08,-66.04,Bruce Plateau,,1.0
WEB302321b9,,Wood,-74.0167,41.4,Black Rock Forest,,1.0
WEBbc9c2816,,Wood,-74.0167,41.4,Black Rock Forest,,1.0
IC17EKPV01A,,GlacierIce,79.93,-72.81,PV-10,,1.0
WEB7105d7a6,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.0204081632653061
WEBad27530f,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.0851063829787233
WEB81ca9328,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.0
WEBd9f73e6a,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.0
WEB93ccadc2,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.0
WEBa9c47a40,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.0
WEBaba520fa,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.02
WEBd5fd45b6,,Wood,-124.0467,41.4567,"Prairie Creek State Park, N California",,1.0
IC00OE0302A,,GlacierIce,1.96,-74.5,DML Plateau (DML03) FB9809,,1.037037037037037
IC13ST1501A,,GlacierIce,-89.14,-77.06,US-ITASE-2001-5,,0.07803975438596489
MAT21862c0845,,GlacierIce,-89.14,-77.06,US-ITASE-2001-5,,0.07782130860741775
WEBc5c2e8ea,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,178.9986111111111
WEBba4d631e,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,178.9986111111111
WEB13dc04eb,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,178.9986111111111
WEBbdc9dedb,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,178.9986111111111
WEBd7a384df,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,181.51971830985914
WEBa1b29ebc,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,181.51971830985914
WEBf388e826,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,184.11285714285714
WEB1e989b0d,,LakeSediment,10.7378,79.7733,Haklyutvatnet,,184.11285714285714
LS10HOLO,,LakeSediment,-6.69,54.35,Lough-na-Shade,doi.org,5.951515151515151
Ocean2kHR_193,,Coral,148.43,-17.73,Coral Sea,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/great_barrier/flinders2007.txt,5.0
Ocean2kHR_194,,Coral,148.43,-17.73,Coral Sea,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/great_barrier/flinders2007.txt,5.0
SP12FOAT01A,,Speleothem,11.67,47.09,"Spannagel Cave, Austria",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14510,2.316775396085741
IC04FIML01A,,GlacierIce,-140.5,60.59,Mt Logan (PRCol),,1.0
IC13OPAN01A,,GlacierIce,94.82,80.52,Akademii Nauk,,1.0
Ocean2kHR_108,,Coral,-60.85,11.17,"Buccoo Reef, Tobago",,1.0
Ocean2kHR_109,,Coral,-60.85,11.17,"Buccoo Reef, Tobago",,1.0
Ocean2kHR_110,,Coral,-60.85,11.17,"Buccoo Reef, Tobago",,1.0
Ocean2kHR_111,,Coral,-60.85,11.17,"Buccoo Reef, Tobago",,1.0
Ocean2kHR_142,,Coral,179.2333,-16.8167,"Savusavu Bay, Fiji",doi.org,1.0
IC13STN701A,,GlacierIce,7.94,-73.72,NUS 07-1,,0.2161689730517117
TR08THCO00,,Wood,-118.0,52.5,"Columbia Icefield, British Columbia, Canada",,10.0
SP13AYID01_compo,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/paleo-search/study/16357,100.0
LPD7d948e2c,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/paleo-search/study/16357,132.95454545454547
SP13AYID01A,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/paleo-search/study/16357,142.93413173652695
LPD7d948e2f,,Speleothem,120.433,-8.533,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/paleo-search/study/16357,142.93413173652695
LPD76e57382,,LakeSediment,8.8225,45.9166,Lake Ghirla,,133.56701030927834
LPD8b59dec3,,LakeSediment,8.8225,45.9166,Lake Ghirla,,140.3695652173913
LPD9b09f13e,,LakeSediment,8.8225,45.9166,Lake Ghirla,,133.56701030927834
LPD35a37878,,LakeSediment,8.8225,45.9166,Lake Ghirla,,133.56701030927834
LPD31e25c27,,LakeSediment,8.8225,45.9166,Lake Ghirla,,137.18085106382978
CO04LIRA01A,,Coral,-159.8278,-21.2378,"Rarotonga, Cook Islands, South Pacific",,0.12500231374363727
CO04LIRA02A,,Coral,-159.8278,-21.2378,"Rarotonga, Cook Islands, South Pacific",,0.125
CO04LIRA03A,,Coral,-159.8278,-21.2378,"Rarotonga, Cook Islands, South Pacific",,0.1249932705248989
LS12ANBI,,LakeSediment,-107.3,39.8,Bison,doi.org,36.691489361702125
IC10VISD01B,,GlacierIce,-39.62,70.64,Site D,,1.0
IC10VISD01A,,GlacierIce,-39.62,70.64,Site D,,1.0
Ocean2kHR_001,,Coral,40.1433,-3.2556,Malindi Marine Park,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/malindi_2000.txt,1.0
Ocean2kHR_021,,Coral,43.6195,-23.3572,"Tulear Reef, SW Madagascar",https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:16438,1.0
Ocean2kHR_022,,Coral,43.6195,-23.3572,"Tulear Reef, SW Madagascar",https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:16438,1.0
IC15MANE00A,,GlacierIce,-51.06,77.45,NEEM,,1.0
LPD007e999e,,GlacierIce,-51.06,77.45,NEEM,,1.0
IC15MANE01B,,GlacierIce,-51.06,77.45,NEEM,,1.0
LPD007e999e1,,GlacierIce,-51.06,77.45,NEEM,,1.0
LS91HOMI,,LakeSediment,-73.046,18.402,Miragoane,http://www.nature.com/nature/journal/v352/n6338/abs/352790a0.html,22.541199226305608
IC10VIP100B,,GlacierIce,-43.83,65.1833,PC1,,1.0
IC10VIP100A,,GlacierIce,-43.83,65.1833,PC1,,1.0
TR16LAFO00,,Wood,2.6667,48.3833,"Fontainebleau, France",,1.0243161094224924
IC98FIPE01A,,GlacierIce,-66.75,67.25,Penny Ice cap,,25.0
SP12LAMX01A,,Speleothem,-99.2,17.4,"Juxtlahuaca Cave, Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:12972,2.003800978792822
IC12MUJR01A,,GlacierIce,-57.69,-64.2,James Ross Island,,1.0
WEB4d49a073,,Coral,117.914,-5.382,Doangdoangan Besar,,0.08333333333333333
WEB1a9fc096,,Coral,117.914,-5.382,Doangdoangan Besar,,0.1686309523809524
LS10CLTA,,LakeSediment,-153.67,67.35,Takahula,https://www.ncdc.noaa.gov/cdo/fpermilp=519:1:::::P1_STUDY_ID:8663,65.264
IC06THDD01A,,GlacierIce,96.4,38.1,Dunde Ice Cap,,9.96938775510204
CO14CATI01B,,Coral,123.5167,-10.2,"Ombai Strait, Timor Island",http://onlinelibrary.wiley.com/doi/10.1002/2013JC009594/full,0.08332715477293777
CO14CATI01A,,Coral,123.5167,-10.2,"Ombai Strait, Timor Island",http://onlinelibrary.wiley.com/doi/10.1002/2013JC009594/full,0.08333333333333333
LS06JONA01a,,LakeSediment,34.46,38.34,Lake Nar,doi.org,1.6212406015037595
IC09VIA800A,,GlacierIce,-73.1,80.7,Agassiz A84-A87,,20.0
CO99GUMI01A,,Coral,166.9283,-0.533,Nauru,doi.org,0.05920873124147321
CO99GUMI01B,,Coral,166.9283,-0.533,Nauru,doi.org,0.25
WEB9ec53927,,Wood,-105.0,38.8,"Almagre Mountain site, Colorado",,1.001926782273603
O2kLR_114,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,16.91953125
LPD292174f8m,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
MS01HDAS01a,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
addRU9fGkukENqL5PbK2,,MarineSediment,65.92,24.83,Arabian Sea,doi.org,37.84108527131783
